,hours_per_week_schedule,bio_count,rate,number_subjects,welcoming_kw,desc_count,num_popular_subjects,experience_kw,postgrad_degree
4023,8,335,60,19,0,6,5,1,1
4024,40,171,47,17,1,10,10,1,1
4025,93,341,75,20,0,9,4,1,1
4026,33,205,60,11,1,9,3,0,1
4027,51,189,85,6,0,9,2,0,0
4028,70,345,60,32,0,9,24,1,0
4029,119,319,90,22,0,9,12,1,1
4030,55,220,40,12,1,9,4,0,0
4031,93,325,45,10,1,9,9,0,1
4032,30,222,500,41,0,10,0,0,0
4033,15,290,80,10,1,6,0,0,1
4034,91,151,70,9,1,11,0,1,1
4035,91,171,50,26,0,5,22,0,1
4036,27,164,40,6,1,8,6,0,0
4037,59,339,55,31,0,8,10,1,1
4038,82,174,65,29,0,6,7,0,1
4039,126,216,30,5,1,8,0,0,0
4040,39,200,36,7,1,5,0,0,1
4041,74,357,60,14,1,9,11,0,1
4042,89,350,30,32,0,1,14,0,0
4043,46,310,120,13,0,9,8,0,0
4044,58,167,50,23,1,11,6,0,0
4045,57,199,45,20,0,3,0,0,1
4046,60,223,55,12,1,8,8,1,1
4047,35,343,45,7,1,3,6,0,0
4048,68,336,40,27,0,8,0,0,1
4049,72,341,25,16,0,7,6,0,0
4050,60,223,55,12,1,8,8,1,1
4051,17,281,40,15,1,4,11,0,1
4052,70,156,35,7,1,7,6,0,0
4053,168,341,175,26,0,11,8,1,0
4054,57,65,60,10,0,3,8,0,0
4055,104,190,50,23,1,9,0,0,1
4056,119,321,99,16,0,9,0,0,0
4057,70,292,70,8,1,8,3,1,1
4058,93,314,25,7,1,7,2,0,0
4059,81,335,25,20,0,8,12,0,0
4060,91,193,50,35,0,6,11,0,0
4061,30,78,45,5,0,3,5,1,1
4062,112,219,48,32,0,11,17,0,0
4063,50,191,50,9,0,10,3,1,1
4064,30,316,50,6,0,10,2,0,0
4065,39,128,40,9,0,7,6,0,0
4066,77,342,60,6,0,7,0,0,1
4067,44,191,50,7,0,4,4,0,0
4068,105,311,39,13,1,4,7,0,0
4069,27,230,45,10,1,5,2,1,0
4070,83,350,45,15,0,6,6,0,0
4071,32,164,50,9,0,7,2,1,1
4072,61,324,50,32,0,8,2,0,1
4073,35,72,40,18,0,4,16,0,0
4074,105,326,75,31,0,10,9,0,1
4075,126,364,150,30,0,7,6,1,0
4076,73,327,60,7,0,7,5,1,1
4077,18,188,50,7,1,8,4,0,1
4078,62,91,120,25,1,7,18,1,1
4079,112,191,30,14,1,8,6,0,1
4080,46,89,40,45,0,6,11,0,1
4081,47,365,45,26,1,9,9,1,1
4082,33,333,40,11,0,3,10,1,1
4083,96,323,45,8,1,9,5,0,0
4084,50,362,20,19,0,7,13,1,0
4085,168,305,95,24,0,12,1,0,1
4086,105,323,40,31,1,8,22,0,1
4087,48,162,120,45,1,9,16,0,1
4088,97,98,65,11,0,3,10,0,1
4089,101,56,40,14,0,4,10,0,1
4090,91,321,28,12,0,10,9,0,1
4091,75,342,35,8,0,5,0,0,1
4092,37,217,80,14,0,3,10,1,1
4093,22,290,40,23,0,4,10,0,1
4094,56,98,50,17,0,5,15,0,1
4095,47,348,67,18,1,11,5,0,0
4096,98,369,30,31,0,11,8,1,0
4097,112,313,40,22,0,5,8,0,0
4098,112,119,45,39,0,10,19,0,1
4099,55,282,35,21,1,7,11,0,0
4100,72,326,250,32,0,10,21,0,1
4101,19,274,35,31,0,6,11,1,1
4102,38,232,50,29,0,5,5,1,1
4103,29,236,40,13,0,5,3,0,1
4104,55,366,35,7,0,10,0,0,1
4105,37,252,45,18,0,4,13,0,1
4106,40,239,40,7,0,5,0,0,1
4107,50,352,38,26,0,2,9,0,1
4108,25,178,35,7,0,6,1,0,1
4109,60,137,28,8,1,3,0,0,0
4110,24,96,40,7,1,2,1,0,1
4111,84,302,69,35,1,9,28,0,1
4112,85,204,25,31,1,8,9,0,1
4113,60,101,55,15,0,6,9,1,1
4114,76,315,32,13,1,7,10,0,0
4115,66,317,49,10,0,8,9,1,1
4116,65,203,50,10,0,9,5,0,0
4117,90,70,40,17,0,6,16,0,0
4118,15,71,35,12,1,4,7,0,0
4119,77,102,75,10,1,13,4,0,1
4120,64,286,40,13,0,6,9,0,1
4121,19,138,50,23,0,7,11,1,0
4122,60,79,36,28,0,7,19,0,0
4123,24,134,60,23,0,8,16,0,0
4124,70,179,65,20,1,4,0,0,1
4125,42,108,45,10,0,6,1,0,1
4126,41,257,45,29,0,10,1,0,1
4127,46,231,50,11,1,9,10,0,1
4128,84,116,40,43,0,11,14,0,1
4129,74,96,40,35,0,3,0,0,0
4130,24,104,40,9,0,5,7,0,1
4131,32,179,50,7,1,8,5,0,0
4132,60,351,50,19,0,6,16,0,1
4133,125,258,75,3,0,7,1,0,1
4134,47,135,30,5,1,4,1,0,1
4135,84,335,49,58,0,7,0,0,0
4136,56,255,30,23,0,9,6,0,1
4137,65,74,65,11,0,6,10,1,1
4138,73,344,65,14,0,15,12,1,1
4139,18,69,45,4,0,4,4,0,1
4140,24,349,50,8,1,11,7,0,1
4141,64,150,75,13,0,5,12,0,0
4142,126,61,30,29,0,5,18,1,0
4143,51,191,35,21,0,6,12,0,0
4144,48,69,30,26,0,6,4,0,1
4145,105,339,250,23,0,8,5,1,1
4146,44,82,30,8,1,6,5,0,1
4147,27,79,45,7,0,6,7,0,0
4148,33,342,60,6,1,6,0,0,0
4149,36,340,45,7,0,10,0,1,1
4150,29,306,25,18,0,4,12,0,1
4151,64,71,55,10,1,2,10,0,0
4152,53,177,35,8,0,10,4,0,0
4153,49,117,45,8,0,5,1,1,1
4154,84,243,33,11,0,10,6,0,1
4155,168,134,40,6,1,8,1,1,1
4156,105,335,50,44,0,10,21,1,0
4157,50,299,35,5,1,8,3,0,0
4158,65,221,75,8,0,8,1,0,1
4159,23,103,60,9,0,2,9,0,1
4160,91,119,35,9,0,8,7,0,1
4161,42,238,45,11,1,11,3,0,1
4162,84,139,40,17,0,7,13,0,1
4163,98,346,50,10,1,4,4,0,0
4164,52,303,165,45,0,7,12,1,1
4165,45,277,40,12,0,7,5,0,1
4166,20,217,60,10,0,9,4,0,1
4167,49,122,50,8,0,5,2,0,1
4168,28,138,40,17,0,8,13,0,1
4169,3,241,40,15,1,6,7,0,1
4170,77,201,50,17,1,7,4,1,0
4171,70,171,27,8,1,11,4,1,1
4172,52,106,500,17,0,3,11,0,1
4173,44,317,20,5,1,6,0,0,0
4174,30,154,40,7,0,6,5,0,0
4175,40,341,40,17,1,10,0,0,1
4176,75,329,25,5,1,5,3,0,0
4177,78,342,60,20,0,8,15,0,1
4178,53,219,40,17,1,10,4,0,0
4179,79,62,50,33,0,5,4,0,1
4180,73,363,45,9,1,7,5,1,0
4181,27,223,50,15,1,9,10,0,0
4182,84,324,30,7,0,7,4,0,1
4183,26,159,90,19,0,4,17,1,1
4184,30,259,27,9,0,10,7,0,0
4185,60,349,50,27,0,11,21,0,1
4186,57,358,60,41,0,6,24,1,0
4187,77,125,75,39,1,6,26,1,1
4188,24,273,50,9,1,8,1,1,1
4189,112,224,35,12,1,3,9,0,0
4190,49,181,25,10,1,5,6,0,0
4191,133,180,40,13,0,11,5,1,1
4192,168,269,45,9,1,4,9,0,0
4193,84,332,75,25,0,11,12,0,1
4194,19,309,30,17,0,10,1,1,0
4195,5,309,40,18,0,6,4,0,1
4196,77,274,20,4,1,2,3,0,0
4197,60,335,30,16,0,2,10,0,1
4198,63,179,72,25,0,10,5,0,1
4199,140,209,55,11,1,5,9,1,0
4200,48,352,40,11,0,9,4,0,1
4201,18,236,35,12,1,8,4,0,0
4202,84,136,80,17,0,8,9,0,1
4203,168,380,65,26,1,12,10,0,1
4204,23,184,60,9,0,14,5,0,1
4205,31,208,50,6,0,12,0,0,1
4206,51,392,50,26,1,6,23,0,0
4207,138,115,35,22,0,11,15,0,0
4208,24,237,35,7,0,4,3,0,0
4209,86,362,55,10,1,12,6,0,0
4210,66,290,45,17,1,7,13,0,0
4211,91,232,45,14,0,6,10,0,0
4212,42,368,25,9,1,6,8,0,0
4213,70,318,35,14,0,6,7,0,0
4214,47,77,40,7,0,4,5,1,0
4215,71,287,100,24,1,9,5,0,1
4216,38,189,60,10,1,9,10,1,0
4217,41,141,50,21,0,9,14,0,1
4218,46,103,50,16,0,8,12,0,1
4219,53,93,55,6,1,8,4,0,1
4220,63,150,50,6,0,8,0,1,0
4221,67,147,75,8,1,3,0,0,1
4222,39,198,80,31,0,6,14,1,1
4223,47,253,60,9,1,5,2,0,0
4224,62,369,24,25,0,9,7,0,1
4225,9,248,70,12,1,5,4,0,0
4226,50,352,38,26,0,2,9,0,1
4227,55,112,40,11,0,11,5,0,1
4228,67,209,35,8,0,4,0,1,1
4229,77,286,30,13,0,6,3,0,0
4230,51,286,65,27,0,8,16,0,0
4231,21,211,35,8,1,5,4,1,0
4232,49,275,40,14,0,8,2,0,1
4233,35,193,35,19,0,8,11,0,0
4234,49,324,75,22,0,11,1,1,1
4235,98,314,56,25,0,9,11,0,0
4236,13,147,55,12,1,6,1,0,0
4237,71,373,30,12,0,7,4,1,1
4238,49,78,35,30,0,4,15,0,1
4239,63,363,39,19,1,14,5,0,1
4240,18,122,85,15,1,10,13,0,1
4241,36,153,35,5,1,13,4,0,1
4242,105,264,40,14,1,12,1,0,1
4243,76,355,60,4,0,8,3,1,1
4244,93,352,55,6,0,12,1,0,1
4245,54,236,40,4,1,5,0,0,0
4246,75,231,200,15,1,8,7,1,1
4247,41,174,35,18,1,8,6,0,1
4248,34,40,80,13,0,9,0,1,0
4249,26,345,50,10,0,10,5,0,1
4250,63,338,50,29,0,7,6,0,0
4251,84,291,75,5,0,7,5,1,0
4252,93,352,55,6,0,12,1,0,1
4253,6,351,90,24,0,7,12,0,1
4254,64,162,150,10,1,10,4,1,1
4255,43,194,45,10,0,11,4,1,0
4256,24,54,32,23,0,4,7,1,0
4257,45,80,50,17,0,7,6,0,0
4258,47,100,40,13,1,4,9,0,0
4259,12,222,50,6,1,7,3,0,1
4260,28,278,20,3,0,8,0,1,1
4261,44,288,25,23,0,11,0,1,0
4262,14,278,60,27,1,6,15,1,0
4263,16,194,150,13,0,4,8,1,0
4264,110,250,30,26,1,9,20,0,0
4265,64,340,45,7,1,5,6,0,0
4266,90,261,51,8,1,7,0,0,0
4267,105,311,39,13,1,4,7,0,0
4268,43,203,70,21,0,6,8,1,1
4269,11,348,40,25,0,7,13,0,0
4270,50,257,45,7,0,10,6,0,1
4271,16,141,50,11,1,7,8,0,1
4272,40,107,100,9,0,7,5,0,1
4273,53,344,45,14,1,12,8,0,0
4274,42,143,30,7,1,7,4,0,0
4275,64,331,75,12,1,9,5,0,0
4276,42,348,30,6,1,8,5,1,0
4277,4,325,40,5,0,5,0,0,0
4278,98,359,40,11,0,8,7,0,0
4279,12,356,60,13,1,7,6,0,0
4280,32,356,50,11,1,10,0,0,0
4281,98,356,40,14,0,7,14,0,0
4282,105,346,35,5,0,7,0,1,0
4283,34,215,45,16,0,6,7,1,1
4284,71,287,100,24,1,9,5,0,1
4285,168,350,32,7,0,10,4,0,0
4286,35,236,60,4,0,10,1,0,0
4287,68,139,60,8,0,10,7,0,1
4288,168,112,50,34,0,7,17,0,0
4289,122,280,60,32,0,9,13,0,0
4290,65,183,60,9,1,10,5,0,1
4291,28,252,70,10,0,9,7,1,1
4292,57,327,85,13,0,9,4,1,0
4293,74,283,65,17,0,5,5,0,0
4294,168,349,150,39,0,10,19,0,0
4295,38,369,60,14,0,8,4,1,1
4296,61,332,29,10,1,10,10,0,0
4297,22,346,40,11,0,8,0,0,0
4298,58,284,50,26,1,8,16,1,1
4299,21,256,60,6,1,6,3,0,0
4300,56,211,60,13,1,7,4,0,1
4301,22,206,50,8,1,9,7,0,0
4302,100,175,40,9,1,6,8,1,1
4303,43,302,90,13,1,10,1,0,1
4304,47,240,30,13,1,8,13,0,0
4305,105,322,79,9,0,9,7,0,1
4306,28,368,240,30,1,7,16,0,1
4307,76,341,50,26,1,12,16,0,0
4308,60,277,35,16,1,12,10,0,0
4309,126,335,200,25,1,11,16,0,1
4310,101,335,60,42,0,8,11,0,0
4311,49,227,60,5,0,11,3,1,1
4312,49,291,70,20,0,9,0,1,0
4313,32,137,23,20,0,1,1,0,1
4314,51,252,35,7,0,10,0,1,1
4315,66,317,49,10,0,8,9,1,1
4316,63,325,95,39,0,9,19,0,0
4317,42,75,65,13,0,9,7,1,0
4318,57,330,45,13,0,11,8,1,1
4319,48,340,35,10,0,6,6,0,0
4320,71,230,30,10,1,5,4,0,0
4321,97,98,65,11,0,3,10,0,1
4322,97,206,30,13,0,8,0,0,0
4323,27,106,20,20,0,2,8,0,0
4324,14,96,50,7,1,5,7,0,1
4325,73,357,45,16,0,11,6,0,0
4326,72,172,34,10,0,7,7,0,1
4327,84,136,80,17,0,8,9,0,1
4328,80,140,60,16,0,11,10,0,0
4329,30,74,50,6,0,6,4,0,1
4330,61,78,45,3,1,5,1,0,0
4331,49,54,40,7,0,2,1,1,1
4332,64,347,53,8,0,5,2,0,0
4333,51,189,85,6,0,9,2,0,0
4334,67,349,60,20,0,11,6,0,1
4335,43,360,25,7,1,5,6,0,0
4336,42,348,33,12,1,10,12,0,0
4337,84,200,40,8,0,7,5,0,0
4338,60,86,50,16,1,8,10,0,1
4339,88,186,65,22,1,11,0,1,1
4340,70,88,40,9,0,3,5,0,1
4341,98,143,40,13,0,8,5,0,1
4342,85,199,70,9,0,3,7,0,0
4343,35,149,30,14,0,7,12,0,1
4344,105,118,33,6,0,11,6,0,1
4345,38,119,55,18,1,10,8,0,0
4346,44,148,30,21,0,11,9,0,0
4347,29,77,40,16,0,5,12,0,1
4348,20,69,75,5,1,5,1,0,1
4349,105,264,60,35,1,9,9,0,1
4350,46,330,65,60,0,11,18,1,1
4351,18,190,32,11,0,4,3,0,0
4352,84,231,70,10,0,11,4,0,1
4353,70,177,60,10,1,11,1,0,1
4354,79,360,40,23,0,8,13,1,1
4355,49,198,30,25,1,8,15,1,1
4356,42,298,30,7,1,9,7,1,0
4357,63,165,60,5,0,10,4,1,0
4358,61,113,100,7,1,5,4,0,0
4359,168,351,95,22,1,11,11,0,1
4360,28,209,180,14,0,9,2,1,0
4361,21,269,35,4,0,6,1,0,0
4362,76,204,64,34,0,8,27,0,0
4363,59,147,70,21,0,3,11,0,1
4364,22,75,50,7,0,12,1,0,0
4365,12,287,35,6,0,7,2,1,0
4366,67,349,60,20,0,11,6,0,1
4367,98,359,80,10,0,10,5,0,0
4368,84,328,50,20,1,8,1,0,1
4369,70,349,30,9,0,11,5,0,1
4370,65,237,50,6,0,8,1,0,1
4371,69,380,60,21,0,5,9,1,1
4372,9,240,60,30,1,7,3,0,0
4373,59,346,90,26,1,11,7,0,1
4374,24,198,65,5,1,9,0,0,1
4375,38,158,40,15,1,3,12,0,1
4376,29,215,60,10,0,7,4,0,1
4377,77,112,45,17,1,6,13,1,0
4378,105,313,120,26,0,6,19,0,0
4379,70,166,50,10,0,4,2,0,0
4380,81,207,120,16,0,8,15,0,0
4381,8,209,24,57,0,11,25,1,1
4382,89,119,35,8,0,4,2,0,1
4383,49,259,55,20,0,6,3,0,0
4384,38,312,20,15,1,7,12,0,0
4385,64,346,30,32,0,6,19,0,1
4386,51,266,40,12,1,9,10,0,1
4387,89,148,40,31,0,10,5,0,1
4388,91,357,60,19,0,8,0,1,0
4389,30,77,35,9,0,5,1,0,1
4390,70,82,95,11,0,7,4,0,1
4391,105,324,125,41,1,2,23,1,0
4392,63,228,85,13,1,12,8,0,0
4393,41,278,45,14,1,5,7,1,0
4394,36,323,50,26,0,8,18,1,1
4395,107,95,50,44,0,7,27,0,1
4396,49,193,50,5,1,7,0,1,1
4397,105,96,20,4,0,9,1,0,0
4398,45,89,50,6,0,6,3,0,0
4399,70,52,50,8,0,9,5,1,1
4400,119,157,85,16,0,12,7,0,0
4401,60,210,79,14,0,7,2,0,1
4402,105,314,30,15,1,6,14,1,0
4403,47,139,49,22,0,7,11,0,1
4404,91,141,45,23,0,7,14,1,0
4405,68,305,27,11,0,7,3,0,1
4406,67,141,50,13,0,7,12,0,0
4407,46,226,30,3,0,8,0,0,0
4408,31,238,60,15,0,10,12,0,0
4409,98,361,49,4,0,8,2,0,1
4410,63,161,60,20,0,6,12,0,0
4411,70,313,50,13,0,7,0,0,1
4412,16,345,40,11,0,7,0,0,1
4413,32,207,85,10,1,9,3,1,1
4414,48,333,50,9,1,9,3,0,0
4415,23,165,55,15,1,6,9,0,1
4416,47,260,25,16,1,11,13,0,0
4417,25,175,40,16,1,5,3,1,0
4418,39,122,36,16,0,7,13,0,1
4419,56,321,48,6,0,9,1,1,1
4420,44,276,100,18,1,4,8,1,1
4421,112,191,30,14,1,8,6,0,1
4422,56,228,80,15,0,9,13,0,1
4423,60,337,60,5,1,10,0,0,1
4424,42,301,85,18,1,8,12,0,0
4425,112,228,50,9,1,5,9,1,0
4426,8,179,85,13,0,9,7,0,0
4427,35,344,55,18,0,8,15,0,0
4428,56,133,35,12,0,7,8,0,1
4429,58,217,75,9,0,8,2,0,0
4430,98,308,50,8,0,7,4,0,1
4431,92,378,40,6,1,10,4,0,0
4432,84,164,33,14,1,10,8,0,0
4433,102,337,60,18,0,11,5,1,1
4434,25,236,80,17,0,6,11,0,1
4435,37,355,120,14,1,12,13,1,1
4436,110,305,42,34,0,9,11,0,0
4437,43,260,60,9,0,7,0,0,0
4438,35,211,45,6,0,4,6,0,1
4439,13,153,42,26,1,6,9,0,0
4440,34,280,67,4,0,10,0,0,1
4441,168,262,75,11,0,6,1,0,1
4442,73,254,75,20,1,9,12,1,1
4443,51,347,95,19,0,12,10,0,0
4444,53,278,100,8,1,8,7,1,1
4445,39,176,50,12,0,8,5,0,1
4446,112,191,30,14,1,8,6,0,1
4447,91,356,50,10,0,7,1,0,1
4448,97,205,58,21,0,9,10,0,0
4449,70,85,60,41,0,7,18,0,1
4450,109,316,55,36,0,9,21,0,1
4451,107,87,30,13,0,8,6,0,0
4452,42,331,35,22,1,9,13,1,0
4453,48,80,40,7,0,6,6,0,0
4454,41,190,20,9,1,3,8,0,0
4455,55,319,20,12,1,9,7,1,0
4456,105,144,99,38,0,7,18,0,0
4457,41,283,25,11,0,5,8,0,0
4458,27,332,40,15,1,2,3,0,0
4459,119,231,200,17,1,9,7,0,0
4460,84,322,40,17,0,10,0,1,1
4461,34,116,50,11,0,9,3,1,1
4462,84,344,120,36,0,10,21,0,0
4463,75,214,60,4,1,11,4,0,0
4464,106,329,60,17,0,8,10,1,1
4465,43,114,40,23,0,6,14,0,0
4466,27,118,80,7,0,7,3,1,1
4467,66,249,30,7,1,7,6,1,0
4468,18,316,55,4,1,8,0,0,0
4469,23,258,30,11,0,11,10,0,0
4470,98,181,85,17,0,7,11,0,0
4471,161,274,40,18,0,7,13,0,0
4472,38,172,35,10,0,3,10,0,0
4473,70,284,40,18,1,9,1,0,0
4474,51,319,65,32,0,6,5,0,1
4475,69,107,50,15,0,9,6,0,1
4476,63,322,110,45,0,9,8,0,1
4477,71,214,75,29,0,8,13,0,1
4478,19,86,15,8,0,6,8,1,0
4479,50,168,50,9,0,10,0,1,1
4480,73,329,60,2,0,9,0,1,1
4481,39,234,50,9,0,7,1,0,0
4482,19,335,45,21,0,9,0,0,0
4483,60,91,20,17,0,6,9,0,1
